giorno,mese,anno,stagione,data,area_ha,non_veg,coltivi,prati,oliveti,pinete,latifoglie,castagneti,arbusti,altro,provincia,comune
5,8,2001,2,2001-08-05,0.20225,0.12,0.04,0,0,0,0,0,0,0,SAVONA,CELLE LIGURE
6,8,2001,2,2001-08-06,2.0169,0,0,0,0,0,2.04,0,0,0,IMPERIA,SANREMO
6,8,2001,2,2001-08-06,0.15865,0,0.08,0,0,0,0,0.04,0,0,SAVONA,QUILIANO
7,8,2001,2,2001-08-07,0.71555,0,0,0,0,0.68,0,0,0,0,LA SPEZIA,LA SPEZIA
7,8,2001,2,2001-08-07,0.2533,0,0,0,0,0,0,0.24,0,0,SAVONA,VEZZI PORTIO
7,8,2001,2,2001-08-07,0.1084,0,0,0,0,0,0.08,0,0,0,SAVONA,SAVONA
7,8,2001,2,2001-08-07,0.13935,0,0.04,0,0.04,0,0,0,0,0.04,GENOVA,USCIO
8,8,2001,2,2001-08-08,2.48725,0,0,1.56,0.48,0,0.56,0,0,0,IMPERIA,DIANO MARINA
8,8,2001,2,2001-08-08,0.2978,0,0,0,0.28,0,0,0,0,0,IMPERIA,PONTEDASSIO
8,8,2001,2,2001-08-08,6.22025,0,0,0,0,0,1.64,0,4.72,0,SAVONA,ALASSIO
9,8,2001,2,2001-08-09,32.8468,0,0,0,0,0,0,0,0,0,IMPERIA,MONTALTO LIGURE
10,8,2001,2,2001-08-10,3.4489,0,0,0,0,0,0.2,0,0.92,0,IMPERIA,VENTIMIGLIA
10,8,2001,2,2001-08-10,0.1738,0,0.16,0,0,0,0,0,0,0,IMPERIA,DIANO MARINA
10,8,2001,2,2001-08-10,110.235,0.4,0,0.72,0,0,17.96,0,53.32,0,SAVONA,BORGHETTO SANTO SPIRITO
11,8,2001,2,2001-08-11,2.0666,0.08,0,0,0.8,0,0,0,1.16,0,IMPERIA,IMPERIA
11,8,2001,2,2001-08-11,0.95635,0,0.68,0,0.36,0,0,0,0,0,IMPERIA,PRELA'
11,8,2001,2,2001-08-11,0.14775,0.04,0,0,0.12,0,0,0,0,0,IMPERIA,CHIUSANICO
11,8,2001,2,2001-08-11,29.9454,0,0,0,2.4,1.48,1.84,0,23.12,0,SAVONA,ALASSIO
11,8,2001,2,2001-08-11,186.353,0,0.04,0,0.48,0,1.12,0,4.52,0,SAVONA,ALBENGA
11,8,2001,2,2001-08-11,48.5069,0,0,2.92,0,0,0.76,0,12.36,0,SAVONA,CERIALE
11,8,2001,2,2001-08-11,0.26975,0,0.32,0,0,0,0,0,0,0,LA SPEZIA,SANTO STEFANO DI MAGRA
11,8,2001,2,2001-08-11,15.5944,0.4,0,0,0,4.08,0,0.48,10.68,0,SAVONA,STELLA
11,8,2001,2,2001-08-11,0.10955,0,0.12,0,0,0,0,0,0,0,GENOVA,LUMARZO
11,8,2001,2,2001-08-11,59.1087,0.96,0,0.08,0,0.08,0.6,0,43.72,0,GENOVA,GENOVA
11,8,2001,2,2001-08-11,0.2559,0,0,0,0,0,0.24,0,0,0,SAVONA,PIANA CRIXIA
12,8,2001,2,2001-08-12,0.1097,0,0,0,0,0,0,0,0.12,0,IMPERIA,VENTIMIGLIA
12,8,2001,2,2001-08-12,4.7518,0,0,0,0.88,0,0.04,0,3.8,0,IMPERIA,IMPERIA
12,8,2001,2,2001-08-12,0.20795,0,0,0,0,0,0,0.2,0,0,LA SPEZIA,MAISSANA
12,8,2001,2,2001-08-12,2.74715,0,0,0.04,0,0,0,0,2.08,0,GENOVA,GENOVA
12,8,2001,2,2001-08-12,1.06135,0,0,0,0,0,1.08,0,0,0,SAVONA,URBE
13,8,2001,2,2001-08-13,0.30565,0,0,0,0,0.32,0,0,0,0,LA SPEZIA,LA SPEZIA
13,8,2001,2,2001-08-13,0.23575,0,0,0,0.08,0,0,0,0.16,0,LA SPEZIA,LA SPEZIA
13,8,2001,2,2001-08-13,0.11385,0,0,0,0,0.08,0.08,0,0,0,GENOVA,CASARZA LIGURE
13,8,2001,2,2001-08-13,0.6147,0,0,0,0,0,0,0,0,0,GENOVA,LUMARZO
13,8,2001,2,2001-08-13,0.81905,0,0,0,0,0,0,0.48,0,0,GENOVA,DAVAGNA
14,8,2001,2,2001-08-14,0.263,0,0,0,0.24,0,0.08,0,0,0,IMPERIA,ISOLABONA
14,8,2001,2,2001-08-14,1.57265,0,0,0,0,0,0,0,1.56,0,SAVONA,VILLANOVA D'ALBENGA
14,8,2001,2,2001-08-14,3.10485,0,0.52,0,0,0,0,0,2.56,0,GENOVA,LUMARZO
15,8,2001,2,2001-08-15,0.2856,0.12,0.12,0,0,0,0,0,0,0,IMPERIA,IMPERIA
15,8,2001,2,2001-08-15,2.29495,0.92,0,0,1.16,0,0,0,0.12,0,IMPERIA,IMPERIA
15,8,2001,2,2001-08-15,0.12855,0,0,0,0.12,0,0,0,0,0,IMPERIA,IMPERIA
15,8,2001,2,2001-08-15,6.87985,0,0,0,6.8,0,0,0,0.28,0,IMPERIA,ISOLABONA
15,8,2001,2,2001-08-15,3.75825,0,0,0,3.56,0,0,0,0,0,IMPERIA,ISOLABONA
15,8,2001,2,2001-08-15,1.416,0,0,0,1.44,0,0,0,0,0,IMPERIA,ISOLABONA
15,8,2001,2,2001-08-15,0.646,0,0,0,0.4,0,0,0,0.24,0,IMPERIA,ISOLABONA
15,8,2001,2,2001-08-15,20.6909,0.48,0.48,0.28,11.04,0,0,0,8.24,0,IMPERIA,DOLCEDO
15,8,2001,2,2001-08-15,3.18665,0,0,0,0,0.28,0.2,0,2.6,0,IMPERIA,APRICALE
15,8,2001,2,2001-08-15,0.10235,0,0,0,0,0.08,0,0,0,0,LA SPEZIA,LA SPEZIA
15,8,2001,2,2001-08-15,0.6407,0.04,0,0,0.04,0,0.56,0.04,0,0,LA SPEZIA,LA SPEZIA
15,8,2001,2,2001-08-15,0.26975,0,0,0,0.08,0,0,0,0.16,0,LA SPEZIA,LA SPEZIA
15,8,2001,2,2001-08-15,0.1048,0,0,0,0,0.12,0,0,0,0,LA SPEZIA,MONTEROSSO AL MARE
15,8,2001,2,2001-08-15,0.43795,0,0,0,0,0,0,0.4,0,0,GENOVA,NE
15,8,2001,2,2001-08-15,0.46415,0.12,0.04,0.08,0,0,0.2,0,0,0,SAVONA,VARAZZE
15,8,2001,2,2001-08-15,1.61405,0,0.76,0.04,0,0,0,0.64,0.2,0,GENOVA,LUMARZO
16,8,2001,2,2001-08-16,0.59975,0,0,0,0,0,0,0,0.6,0,IMPERIA,SANREMO
16,8,2001,2,2001-08-16,1.9929,0.04,0,0,0,0.04,0,0,1.88,0,IMPERIA,TAGGIA
16,8,2001,2,2001-08-16,0.3135,0,0,0,0.32,0,0,0,0,0,IMPERIA,DOLCEDO
16,8,2001,2,2001-08-16,0.59955,0,0,0,0,0,0.12,0,0.44,0,SAVONA,STELLANELLO
16,8,2001,2,2001-08-16,4.49305,0,0,0,0,0.08,0.12,0,2.36,0,SAVONA,ALBENGA
16,8,2001,2,2001-08-16,0.385,0,0,0,0,0,0,0,0.16,0,SAVONA,ARNASCO
16,8,2001,2,2001-08-16,7.13076,0,0,0,0,0,3.52,0,2.36,0,GENOVA,AVEGNO
16,8,2001,2,2001-08-16,21.9661,0,0,0,0,0,0.76,0,20.88,0,GENOVA,GENOVA
16,8,2001,2,2001-08-16,0.54805,0,0,0,0,0,0,0.56,0,0,GENOVA,LUMARZO
16,8,2001,2,2001-08-16,4.104,0,0,0,0,0,1.6,0,2.56,0,GENOVA,GENOVA
16,8,2001,2,2001-08-16,1.1575,0,0,0,0.4,0,0.68,0,0,0,GENOVA,GENOVA
16,8,2001,2,2001-08-16,0.65405,0.12,0,0.52,0,0,0,0,0,0,SAVONA,SASSELLO
16,8,2001,2,2001-08-16,4.2173,0,1.16,0,0,0,3,0,0,0,GENOVA,MONTOGGIO
17,8,2001,2,2001-08-17,0.36465,0,0.24,0,0.12,0,0,0,0,0,IMPERIA,VENTIMIGLIA
17,8,2001,2,2001-08-17,16.7458,0.84,0,0,0,0,0,0,16.08,0,IMPERIA,VENTIMIGLIA
17,8,2001,2,2001-08-17,0.4547,0,0,0,0.08,0,0,0,0.36,0,IMPERIA,BORGOMARO
17,8,2001,2,2001-08-17,2.1597,0.08,2.04,0,0,0,0,0,0,0,IMPERIA,TRIORA
17,8,2001,2,2001-08-17,0.5909,0,0,0,0,0,0.16,0,0.44,0,SAVONA,STELLANELLO
17,8,2001,2,2001-08-17,6.8548,0,0,0,0,0,0,0,6.88,0,SAVONA,VILLANOVA D'ALBENGA
17,8,2001,2,2001-08-17,1.8471,0,0,0.28,0.04,0,0,0,1.36,0,LA SPEZIA,VEZZANO LIGURE
17,8,2001,2,2001-08-17,0.4157,0,0,0,0,0.04,0,0,0.32,0,LA SPEZIA,VEZZANO LIGURE
17,8,2001,2,2001-08-17,28.4183,0,0,0,0,18,0.8,0,9.48,0,LA SPEZIA,MONTEROSSO AL MARE
17,8,2001,2,2001-08-17,0.7556,0,0,0,0.56,0.24,0,0,0,0,SAVONA,TOVO SAN GIACOMO
17,8,2001,2,2001-08-17,12.4639,0,0,0,0.04,3.16,0,0,5.68,0,GENOVA,GENOVA
17,8,2001,2,2001-08-17,0.2056,0,0,0,0,0,0.24,0,0,0,SAVONA,STELLA
17,8,2001,2,2001-08-17,1.0481,0,0.44,0,0,0,0.64,0,0,0,GENOVA,CICAGNA
17,8,2001,2,2001-08-17,0.57705,0.08,0.2,0,0,0,0,0,0.28,0,GENOVA,GENOVA
17,8,2001,2,2001-08-17,0.34955,0,0,0,0,0,0.4,0,0,0,GENOVA,GENOVA
17,8,2001,2,2001-08-17,7.6137,0,0,0.04,0,0,0,7.6,0,0,GENOVA,BORZONASCA
17,8,2001,2,2001-08-17,0.18025,0,0,0.08,0,0,0,0.12,0,0,GENOVA,NEIRONE
17,8,2001,2,2001-08-17,0.3218,0,0.24,0,0,0,0,0,0.12,0,GENOVA,GENOVA
18,8,2001,2,2001-08-18,0.62195,0,0,0,0.68,0,0,0,0,0,IMPERIA,DOLCEACQUA
18,8,2001,2,2001-08-18,1.13605,0,0,0,0,0,0,0,1.12,0,IMPERIA,CIVEZZA
18,8,2001,2,2001-08-18,1.4658,0,0,0,0,0,0,0,0,1.52,GENOVA,RONDANINA
19,8,2001,2,2001-08-19,1.2216,0,0,0,0,0,1.24,0,0,0,IMPERIA,CIPRESSA
19,8,2001,2,2001-08-19,7.15625,0,0,0,0,0,0.12,0,0.44,0,IMPERIA,PIETRABRUNA
19,8,2001,2,2001-08-19,0.50125,0,0.36,0,0,0.08,0,0,0,0,SAVONA,ALBENGA
19,8,2001,2,2001-08-19,9.30175,0,0,0,1.88,0,0,0,7.32,0,SAVONA,CISANO SUL NEVA
19,8,2001,2,2001-08-19,0.2131,0,0,0,0.12,0.12,0,0,0,0,GENOVA,CASARZA LIGURE
19,8,2001,2,2001-08-19,30.1301,0.28,0,0,0.04,0,0.28,0,29.4,0,GENOVA,GENOVA
20,8,2001,2,2001-08-20,1.0606,0,0,0,1.04,0,0,0,0,0,IMPERIA,PONTEDASSIO
20,8,2001,2,2001-08-20,0.1067,0,0,0,0,0,0.08,0,0,0,IMPERIA,PONTEDASSIO
20,8,2001,2,2001-08-20,0.11025,0,0,0.04,0,0,0,0.04,0,0,SAVONA,CENGIO
21,8,2001,2,2001-08-21,0.42245,0.36,0,0,0.08,0,0,0,0,0,IMPERIA,CASTELLARO
21,8,2001,2,2001-08-21,1.11405,0,0,0,0.96,0,0,0,0.08,0,IMPERIA,CIVEZZA
21,8,2001,2,2001-08-21,2.64585,0,0,0,0,0,0,0,2.04,0,IMPERIA,IMPERIA
21,8,2001,2,2001-08-21,0.7319,0,0,0,0,0,0.08,0,0.64,0,SAVONA,STELLANELLO
21,8,2001,2,2001-08-21,0.3097,0,0,0.28,0,0,0,0,0.04,0,LA SPEZIA,CALICE AL CORNOVIGLIO
22,8,2001,2,2001-08-22,0.3346,0,0,0,0,0,0.04,0,0.32,0,IMPERIA,TAGGIA
22,8,2001,2,2001-08-22,0.6659,0,0,0,0,0,0.4,0,0.2,0,IMPERIA,PIETRABRUNA
22,8,2001,2,2001-08-22,1.99465,0,0,0,0,0,0,0,2.08,0,IMPERIA,TAGGIA
22,8,2001,2,2001-08-22,0.1337,0,0,0,0.08,0.04,0,0,0,0,IMPERIA,SAN BARTOLOMEO AL MARE
22,8,2001,2,2001-08-22,2.8349,0,0,0,0,0,1.56,0,1.36,0,SAVONA,GARLENDA
22,8,2001,2,2001-08-22,3.7249,0.08,1.24,0,2.48,0,0,0,0,0,GENOVA,LAVAGNA
22,8,2001,2,2001-08-22,0.1443,0,0,0,0,0,0,0,0.04,0,GENOVA,GENOVA
22,8,2001,2,2001-08-22,0.2271,0,0,0,0,0,0,0,0,0.2,SAVONA,URBE
23,8,2001,2,2001-08-23,16.5199,0,0,0,1,2.16,0,0,13.32,0,IMPERIA,CAMPOROSSO
23,8,2001,2,2001-08-23,0.1469,0.12,0,0,0,0,0,0,0,0,IMPERIA,DIANO ARENTINO
23,8,2001,2,2001-08-23,23.1157,0,0,0,0,0,0,0.92,22.12,0,SAVONA,ALBISOLA SUPERIORE
23,8,2001,2,2001-08-23,0.1265,0,0.04,0,0,0.12,0,0,0,0,SAVONA,VARAZZE
23,8,2001,2,2001-08-23,0.1189,0,0,0,0,0,0,0,0,0,GENOVA,SORI
23,8,2001,2,2001-08-23,0.8503,0,0,0,0,0.2,0,0,0.2,0,SAVONA,URBE
24,8,2001,2,2001-08-24,0.34765,0,0.32,0,0,0,0,0,0,0,SAVONA,QUILIANO
24,8,2001,2,2001-08-24,0.1589,0,0,0.16,0,0,0,0,0,0,LA SPEZIA,VARESE LIGURE
24,8,2001,2,2001-08-24,0.34545,0,0,0.04,0,0,0,0,0,0.28,LA SPEZIA,VARESE LIGURE
24,8,2001,2,2001-08-24,0.1315,0,0,0.04,0,0,0,0,0,0.08,LA SPEZIA,VARESE LIGURE
25,8,2001,2,2001-08-25,2.59785,0,0.04,0,0,1.92,0.6,0,0,0,IMPERIA,VENTIMIGLIA
25,8,2001,2,2001-08-25,0.11245,0,0,0,0.08,0,0,0,0,0,SAVONA,ALBENGA
25,8,2001,2,2001-08-25,0.4297,0,0,0,0,0.48,0,0,0,0,SAVONA,FINALE LIGURE
25,8,2001,2,2001-08-25,1.0078,0,0,0,0.72,0,0.2,0,0,0,LA SPEZIA,CALICE AL CORNOVIGLIO
25,8,2001,2,2001-08-25,2.2558,0,0,0,1.96,0,0.28,0,0.04,0,SAVONA,QUILIANO
25,8,2001,2,2001-08-25,1.11715,0,0,0.8,0.08,0,0.24,0,0,0,SAVONA,QUILIANO
26,8,2001,2,2001-08-26,4.8568,0,0,0,0,0,1.48,0,2.68,0,IMPERIA,DOLCEDO
26,8,2001,2,2001-08-26,0.443,0,0.44,0.04,0,0,0,0,0,0,IMPERIA,IMPERIA
26,8,2001,2,2001-08-26,0.65885,0,0,0,0.44,0.24,0,0,0,0,IMPERIA,IMPERIA
26,8,2001,2,2001-08-26,3.68435,0,0,0,0,0,1.32,0,2.52,0,IMPERIA,PIGNA
26,8,2001,2,2001-08-26,113.892,1.32,4.96,0,2.32,10.8,10.96,0,67.4,0,SAVONA,ANDORA
26,8,2001,2,2001-08-26,2.8606,0,0,0,0,0,0,0,0,0,SAVONA,CERIALE
26,8,2001,2,2001-08-26,11.8315,0,0,0,0,0,0,0,0,0,SAVONA,CERIALE
26,8,2001,2,2001-08-26,0.5554,0,0,0.48,0,0,0,0.08,0,0,LA SPEZIA,SESTA GODANO
26,8,2001,2,2001-08-26,0.26835,0,0,0,0.28,0,0,0,0,0,GENOVA,AVEGNO
26,8,2001,2,2001-08-26,0.9952,0,0,0,0,0.52,0,0,0.48,0,SAVONA,VARAZZE
26,8,2001,2,2001-08-26,24.4567,0,0,0.52,0,0.28,0.4,0,13.88,9.36,SAVONA,PONTINVREA
26,8,2001,2,2001-08-26,0.9485,0,0.28,0.4,0,0,0,0.16,0,0,GENOVA,NEIRONE
27,8,2001,2,2001-08-27,0.76625,0,0,0,0,0,0,0,0.8,0,IMPERIA,CIVEZZA
27,8,2001,2,2001-08-27,0.28165,0,0,0,0.28,0,0,0,0,0,SAVONA,CASANOVA LERRONE
27,8,2001,2,2001-08-27,0.2118,0,0,0,0.2,0,0,0,0,0,SAVONA,CASANOVA LERRONE
27,8,2001,2,2001-08-27,8.74395,0.44,0,6.32,0,0,0.64,0,1.36,0,GENOVA,SORI
27,8,2001,2,2001-08-27,0.40365,0,0,0,0,0,0,0.36,0,0,GENOVA,SORI
27,8,2001,2,2001-08-27,0.17225,0,0,0.08,0,0,0,0.12,0,0,SAVONA,SASSELLO
28,8,2001,2,2001-08-28,7.82595,0,0,0,0,5.76,0.52,0,1.48,0,IMPERIA,CAMPOROSSO
28,8,2001,2,2001-08-28,0.12255,0,0,0,0,0,0.12,0,0,0,IMPERIA,DOLCEDO
28,8,2001,2,2001-08-28,0.1865,0,0.12,0,0,0,0,0.04,0,0,LA SPEZIA,VARESE LIGURE
28,8,2001,2,2001-08-28,4.7495,0,0,0,0,0,0.28,0,4.48,0,GENOVA,GENOVA
28,8,2001,2,2001-08-28,3.9353,0,0,0,0,0,0,0.68,3.32,0,GENOVA,GENOVA
29,8,2001,2,2001-08-29,7.45225,0,0,3.64,0,0,0,0,3.84,0,IMPERIA,MOLINI DI TRIORA
29,8,2001,2,2001-08-29,0.8115,0,0,0,0.04,0,0.72,0,0,0,SAVONA,CISANO SUL NEVA
29,8,2001,2,2001-08-29,0.2514,0,0,0,0.16,0,0.08,0,0,0,GENOVA,RAPALLO
30,8,2001,2,2001-08-30,0.1162,0,0,0,0,0.2,0,0,0,0,IMPERIA,SANREMO
31,8,2001,2,2001-08-31,1.17895,0,0,0.64,0,0,0.44,0,0,0,IMPERIA,BAIARDO
2,9,2001,2,2001-09-02,0.8836,0,0,0,0,0,0,0,0.16,0,GENOVA,GENOVA
3,9,2001,2,2001-09-03,0.1046,0,0,0,0,0,0,0,0,0,IMPERIA,DOLCEDO
3,9,2001,2,2001-09-03,0.77005,0,0,0,0,0,0,0,0.8,0,GENOVA,GENOVA
4,9,2001,2,2001-09-04,9.218,0.96,1.32,0,0,0,0,0,5.92,1.08,IMPERIA,VENTIMIGLIA
4,9,2001,2,2001-09-04,335.942,0,0.08,1.64,5.92,49.96,12.4,0,236.8,0,IMPERIA,VENTIMIGLIA
4,9,2001,2,2001-09-04,117.12,0,0,0,0.2,0,10.12,0,44.6,0,IMPERIA,CASTELLARO
4,9,2001,2,2001-09-04,14.2497,0,0,0,2.6,0,0,0,11.6,0,IMPERIA,CIVEZZA
4,9,2001,2,2001-09-04,7.0056,0,0,1.24,2.04,2.44,0,0,0,0,IMPERIA,DIANO CASTELLO
5,9,2001,2,2001-09-05,0.1119,0,0,0,0,0,0,0,0.08,0,IMPERIA,SANREMO
5,9,2001,2,2001-09-05,7.89395,0,0,0,1.88,0,0,0,5.96,0,IMPERIA,CIVEZZA
5,9,2001,2,2001-09-05,45.6286,0,0,0,0,0,0.08,0,0.28,0,IMPERIA,PIETRABRUNA
5,9,2001,2,2001-09-05,0.973,0,0,0,0,0,1,0,0,0,SAVONA,VILLANOVA D'ALBENGA
5,9,2001,2,2001-09-05,0.2406,0.2,0,0.04,0,0,0.04,0,0,0,GENOVA,GENOVA
6,9,2001,2,2001-09-06,0.43045,0,0.24,0,0,0,0,0,0.2,0,IMPERIA,CIVEZZA
6,9,2001,2,2001-09-06,0.4278,0,0.12,0,0.4,0,0,0,0,0,IMPERIA,IMPERIA
6,9,2001,2,2001-09-06,0.8509,0,0,0,0.8,0.04,0,0,0,0,IMPERIA,DIANO CASTELLO
6,9,2001,2,2001-09-06,6.8553,0,0,0,0,0,6.84,0,0,0,IMPERIA,VILLA FARALDI
6,9,2001,2,2001-09-06,1.06615,0,0,0.48,0,0,0.08,0,0.52,0,GENOVA,SAVIGNONE
7,9,2001,2,2001-09-07,0.19755,0,0.12,0,0.08,0,0,0,0,0,IMPERIA,VALLECROSIA
7,9,2001,2,2001-09-07,0.1209,0.04,0,0,0,0.08,0,0,0,0,IMPERIA,AIROLE
7,9,2001,2,2001-09-07,0.9523,0,0,0,0,0,0.96,0,0,0,IMPERIA,BAIARDO
7,9,2001,2,2001-09-07,6.42795,0.12,0,6.04,0,0,0.4,0,0,0,IMPERIA,BAIARDO
7,9,2001,2,2001-09-07,0.2281,0,0,0,0,0,0,0.24,0,0,GENOVA,LEIVI
9,9,2001,2,2001-09-09,0.25095,0.08,0,0,0,0,0.04,0,0.16,0,IMPERIA,OLIVETTA SAN MICHELE
9,9,2001,2,2001-09-09,0.5152,0,0,0.44,0,0,0,0,0,0,GENOVA,NE
9,9,2001,2,2001-09-09,820.956,11.68,13.16,3.72,6.28,18.2,20.4,0.76,693.04,0,SAVONA,VARAZZE
10,9,2001,2,2001-09-10,4.5195,0,0,0,0,0,3.88,0,0.48,0,IMPERIA,CIPRESSA
10,9,2001,2,2001-09-10,20.1019,0,0,0,7.08,0,5.92,0,7.04,0,IMPERIA,IMPERIA
10,9,2001,2,2001-09-10,1.43335,0,0,0,1.08,0.16,0.28,0,0,0,IMPERIA,IMPERIA
10,9,2001,2,2001-09-10,0.15835,0,0,0,0,0,0.16,0,0,0,IMPERIA,CARAVONICA
10,9,2001,2,2001-09-10,0.81995,0,0,0,0,0,0.44,0,0.08,0,IMPERIA,PIEVE DI TECO
10,9,2001,2,2001-09-10,0.1223,0,0,0,0,0.04,0,0,0.04,0,LA SPEZIA,MONTEROSSO AL MARE
10,9,2001,2,2001-09-10,1.44545,0,0,0.56,0,0,0,0,0.84,0,GENOVA,SORI
11,9,2001,2,2001-09-11,18.694,0,0,11.68,0,0.56,0,0.28,2.76,0,IMPERIA,CARPASIO
11,9,2001,2,2001-09-11,2.8135,0,0,0,0.12,0,2.04,0,0,0,IMPERIA,VILLA FARALDI
11,9,2001,2,2001-09-11,0.13065,0,0,0,0,0,0.08,0,0.04,0,GENOVA,CASTIGLIONE CHIAVARESE
11,9,2001,2,2001-09-11,0.2763,0,0,0,0,0,0,0,0,0,GENOVA,GENOVA
11,9,2001,2,2001-09-11,0.1417,0,0,0,0,0,0,0.04,0,0,GENOVA,MASONE
12,9,2001,2,2001-09-12,0.13675,0,0,0,0.12,0,0,0,0,0,IMPERIA,DOLCEDO
12,9,2001,2,2001-09-12,0.17275,0,0,0,0.04,0,0,0,0.12,0,SAVONA,CASANOVA LERRONE
